Time,Open,High,Low,Close,Volume,OpenInterest,EMA_21,EMA_50,Volatility,Signal,RSI,ATR,S1,S2,R1,R2
2026-07-30 23:00,471.5,472.5,470.5,471.5,12468.0,0,471.5,471.5,2.0,Neutral,0.0,2.0,471.75,457.25,479.0,481.5
2026-07-31 00:00,471.5,471.5,469.0,469.5,13079.0,0,471.3181818181818,471.421568627451,2.5,Bearish,0.0,2.066666666666667,471.75,457.25,479.0,481.5
2026-07-31 01:00,469.75,469.75,468.0,468.5,12354.0,0,471.0619834710743,471.30699730872743,1.75,Bearish,0.0,2.0244444444444447,471.75,457.25,479.0,481.5
2026-07-31 07:00,468.5,470.0,467.25,467.75,4510.0,0,470.76089406461296,471.16750721818914,2.75,Bearish,0.0,2.1211851851851855,471.75,457.25,479.0,481.5
2026-07-31 08:00,467.75,468.75,467.5,467.75,1440.0,0,470.4871764223754,471.0334873272798,1.25,Bearish,0.0,2.0050271604938277,471.75,457.25,479.0,481.5
2026-07-31 09:00,467.75,469.0,467.5,468.5,1115.0,0,470.30652402034127,470.9341348830727,1.5,Bearish,3.2588299565330914,1.9376902057613172,471.75,457.25,479.0,481.5
2026-07-31 10:00,468.5,469.25,468.0,468.75,732.0,0,470.1650218366739,470.84848253471694,1.25,Bearish,4.377457262963489,1.8459981783264752,471.75,457.25,479.0,481.5
2026-07-31 11:00,468.5,468.75,468.5,468.5,233.0,0,470.0136562151581,470.7563851804143,0.25,Bearish,4.3236171460041675,1.6331984212162787,471.75,457.25,479.0,481.5
2026-07-31 12:00,468.5,469.0,468.25,468.75,192.0,0,469.8987783774165,470.67770340863336,0.75,Bearish,5.574333481899842,1.515438631720775,471.75,457.25,479.0,481.5
2026-07-31 13:00,468.75,468.75,467.5,468.0,534.0,0,469.72616216128773,470.57269543182423,1.25,Bearish,5.348448263849491,1.4800468141580052,471.75,457.25,479.0,481.5
2026-07-31 14:00,468.0,468.0,466.75,467.25,1659.0,0,469.5010565102616,470.44239365018404,1.25,Bearish,5.124804471223982,1.4493739056036046,471.75,457.25,479.0,481.5
2026-07-31 15:00,467.25,468.5,467.25,467.75,2119.0,0,469.3418695547832,470.336809585471,1.25,Bearish,7.890021079238764,1.4227907181897907,471.75,457.25,479.0,481.5
2026-07-31 16:00,467.75,468.0,466.25,466.5,2132.0,0,469.08351777707566,470.18634646447214,1.75,Bearish,7.315942370131609,1.4664186224311522,471.75,457.25,479.0,481.5
2026-07-31 17:00,466.5,467.25,466.5,467.0,934.0,0,468.89410707006874,470.0613917011595,0.75,Bearish,10.132638158101898,1.370896139440332,471.75,457.25,479.0,481.5
2026-07-31 18:00,467.0,467.75,465.75,466.0,3942.0,0,468.6310064273352,469.9021214383689,2.0,Bearish,9.510142119719688,1.4547766541816212,471.75,457.25,479.0,481.5
2026-07-31 19:00,465.75,466.75,465.0,466.0,4255.0,0,468.39182402485017,469.7490970682368,1.75,Bearish,9.510142119719688,1.494139766957405,471.75,457.25,479.0,481.5
2026-07-31 20:00,466.25,466.75,463.0,464.5,20050.0,0,468.0380218407729,469.5432501243844,3.75,Bearish,8.591887225793442,1.7949211313630844,471.75,457.25,479.0,481.5
2026-07-31 21:00,464.5,466.5,464.25,464.5,15584.0,0,467.71638349161174,469.34547560970265,2.25,Bearish,8.591887225793442,1.8555983138480066,471.75,457.25,479.0,481.5
2026-07-31 22:00,464.75,465.75,462.75,463.25,16527.0,0,467.3103486287379,469.10643735049865,3.0,Bearish,7.858545282216838,2.008185205334939,471.75,457.25,479.0,481.5
2026-07-31 23:00,463.0,463.25,461.0,462.0,17285.0,0,466.827589662489,468.82775353283205,2.25,Bearish,7.1970075796442075,2.040427177956947,471.75,457.25,479.0,481.5
2026-08-01 00:00,462.0,463.0,461.5,462.5,12540.0,0,466.43417242044455,468.5796063354661,1.5,Bearish,10.444508891832498,1.968370220896021,471.75,457.25,479.0,481.5
2026-08-01 01:00,462.5,464.25,462.5,463.75,12224.0,0,466.1901567458587,468.3902100085851,1.75,Bearish,18.155359554996565,1.9392541914432182,471.75,457.25,479.0,481.5
2026-08-03 07:00,461.0,462.0,458.25,459.75,12279.0,0,465.60468795078066,468.0513782435425,3.75,Bearish,14.001002153052212,2.4140202992507893,471.75,457.25,479.0,481.5
2026-08-03 08:00,460.0,461.25,459.5,461.25,1720.0,0,465.2088072279824,467.78465752810945,1.75,Bearish,21.2758349565149,2.3254842593506844,471.75,457.25,479.0,481.5
2026-08-03 09:00,461.0,461.75,460.5,460.5,1253.0,0,464.78073384362034,467.4989846838699,1.25,Bearish,20.348949010278503,2.1820863581039265,471.75,457.25,479.0,481.5
